iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_volume,obs_volume,capacity,D,doc,fftt,travel_time,VDF_alpha,VDF_beta,VDF_plf,speed,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,P,t0,t2,t3,vt2,mu,Q_gamma,free_speed,cutoff_speed,congestion_ref_speed,avg_queue_speed,avg_QVDF_period_speed,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_07:00,spd_07:05,spd_07:10,spd_07:15,spd_07:20,spd_07:25,spd_07:30,spd_07:35,spd_07:40,spd_07:45,spd_07:50,spd_07:55,
40,76,235,781,242.1000,242.1000,0.0000,-1.0000,49500.0000,242.1000,0.0049,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,208.852407,3.480873,208.852407,3.480873,3.483006,3.483006,"LINESTRING (-88.522224 42.459108, -88.510326 42.468116)",242.100000,0.001364,7.499318,7.500000,7.500682,45.000000,24210.000000,2136862743769786.750000,60.000000,45.000000,59.926636,59.926636,59.963268,0.863198,0.000000,60.000,59.988,59.976,59.963,59.951,59.939,45.000,59.939,59.951,59.963,59.976,59.988,
40,76,236,782,372.7600,372.7600,0.0000,-1.0000,49500.0000,372.7600,0.0075,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,321.568869,5.359481,321.568869,5.359481,5.364543,5.364543,"LINESTRING (-88.409103 42.457308, -88.397200 42.466315)",372.760000,0.002329,7.498835,7.500000,7.501165,45.000000,37276.000000,386073028697583.062500,60.000000,45.000000,59.887042,59.887042,59.943390,0.863485,0.000000,60.000,59.981,59.962,59.943,59.925,59.906,45.000,59.906,59.925,59.943,59.962,59.981,
40,76,237,783,818.4700,818.4700,0.0000,-1.0000,49500.0000,818.4700,0.0165,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,706.069515,11.767825,706.069515,11.767825,11.792349,11.792349,"LINESTRING (-88.292403 42.458208, -88.280502 42.467215)",818.470000,0.006178,7.496911,7.500000,7.503089,45.000000,49500.000000,10295878570664.988281,60.000000,45.000000,59.751979,59.751978,59.875223,0.864468,0.000000,60.000,59.958,59.917,59.875,59.834,59.792,45.000,59.792,59.834,59.875,59.917,59.958,
40,76,238,784,302.2200,302.2200,0.0000,-1.0000,49500.0000,302.2200,0.0061,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,260.716127,4.345269,260.716127,4.345269,4.348594,4.348594,"LINESTRING (-88.216193 42.460909, -88.204291 42.469916)",302.220000,0.001796,7.499102,7.500000,7.500898,45.000000,30222.000000,886988070736690.375000,60.000000,45.000000,59.908418,59.908418,59.954127,0.863330,0.000000,60.000,59.985,59.969,59.954,59.939,59.924,45.000,59.924,59.939,59.954,59.969,59.985,
40,76,239,785,536.3300,536.3300,0.0000,-1.0000,49500.0000,536.3300,0.0108,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,462.675801,7.711263,462.675801,7.711263,7.721760,7.721760,"LINESTRING (-88.637733 42.375376, -88.625834 42.384381)",536.330000,0.003658,7.498171,7.500000,7.501829,45.000000,49500.000000,84151668580262.781250,60.000000,45.000000,59.837476,59.837476,59.918441,0.863844,0.000000,60.000,59.973,59.946,59.918,59.891,59.864,45.000,59.864,59.891,59.918,59.946,59.973,
40,76,240,786,339.3200,339.3200,0.0000,-1.0000,49500.0000,339.3200,0.0069,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,292.721184,4.878686,292.721184,4.878686,4.882879,4.882879,"LINESTRING (-88.523414 42.375376, -88.511517 42.384381)",339.320000,0.002073,7.498963,7.500000,7.501037,45.000000,33932.000000,560451561765921.687500,60.000000,45.000000,59.897176,59.897176,59.948481,0.863411,0.000000,60.000,59.983,59.966,59.948,59.931,59.914,45.000,59.914,59.931,59.948,59.966,59.983,
40,76,241,787,1210.3500,1210.3500,0.0000,-1.0000,49500.0000,1210.3500,0.0245,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1044.132634,17.402212,1044.132634,17.402212,17.456099,17.456099,"LINESTRING (-88.409103 42.375376, -88.397200 42.384381)",1210.350000,0.010035,7.494983,7.500000,7.505017,45.000000,49500.000000,1469848306254.580811,60.000000,45.000000,59.633227,59.633224,59.814773,0.865341,0.000000,60.000,59.938,59.877,59.815,59.753,59.691,45.000,59.691,59.753,59.815,59.877,59.938,
40,76,242,788,365.5600,365.5600,0.0000,-1.0000,49500.0000,365.5600,0.0074,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,315.357645,5.255961,315.357645,5.255961,5.260828,5.260828,"LINESTRING (-88.263824 42.393381, -88.251923 42.402389)",365.560000,0.002274,7.498863,7.500000,7.501137,45.000000,36556.000000,417119984397900.250000,60.000000,45.000000,59.889224,59.889224,59.944486,0.863469,0.000000,60.000,59.981,59.963,59.944,59.926,59.907,45.000,59.907,59.926,59.944,59.963,59.981,
40,76,243,789,617.4300,617.4300,0.0000,-1.0000,49500.0000,617.4300,0.0125,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,532.638338,8.877306,532.638338,8.877306,8.891229,8.891229,"LINESTRING (-88.320983 42.394281, -88.309081 42.403289)",617.430000,0.004355,7.497822,7.500000,7.502178,45.000000,49500.000000,41801247712241.031250,60.000000,45.000000,59.812900,59.812900,59.906043,0.864023,0.000000,60.000,59.969,59.937,59.906,59.875,59.843,45.000,59.843,59.875,59.906,59.937,59.969,
40,76,244,790,1914.5900,1914.5900,0.0000,-1.0000,49500.0000,1914.5900,0.0387,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1651.659355,27.527665,1651.659355,27.527665,27.663776,27.663776,"LINESTRING (-88.263824 42.352865, -88.251923 42.361872)",1914.590000,0.017720,7.491140,7.500000,7.508860,44.999999,49500.000000,149483004684.722321,60.000000,45.000000,59.419821,59.419801,59.704770,0.866936,0.000000,60.000,59.902,59.803,59.705,59.606,59.508,45.000,59.508,59.606,59.705,59.803,59.902,
40,76,245,791,907.9600,907.9600,0.0000,-1.0000,49500.0000,907.9600,0.0183,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,783.269853,13.054498,783.269853,13.054498,13.084709,13.084709,"LINESTRING (-88.320983 42.351965, -88.309081 42.360972)",907.960000,0.007026,7.496487,7.500000,7.503513,45.000000,49500.000000,6145316815169.971680,60.000000,45.000000,59.724861,59.724860,59.861464,0.864666,0.000000,60.000,59.954,59.908,59.861,59.815,59.769,45.000,59.769,59.815,59.861,59.908,59.954,
40,76,246,792,1198.4500,1198.4500,0.0000,-1.0000,49500.0000,1198.4500,0.0242,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1033.866862,17.231115,1033.866862,17.231115,17.283941,17.283941,"LINESTRING (-88.216193 42.375376, -88.204291 42.384381)",1198.450000,0.009912,7.495044,7.500000,7.504956,45.000000,49500.000000,1543963027676.430664,60.000000,45.000000,59.636833,59.636830,59.816617,0.865315,0.000000,60.000,59.939,59.878,59.817,59.755,59.694,45.000,59.694,59.755,59.817,59.878,59.939,
40,76,247,793,1054.2500,1054.2500,0.0000,-1.0000,49500.0000,1054.2500,0.0213,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,909.469847,15.157831,909.469847,15.157831,15.198635,15.198635,"LINESTRING (-88.636543 42.289843, -88.624643 42.298847)",1054.250000,0.008456,7.495772,7.500000,7.504228,45.000000,49500.000000,2922590105841.910156,60.000000,45.000000,59.680530,59.680528,59.838914,0.864992,0.000000,60.000,59.946,59.893,59.839,59.785,59.732,45.000,59.732,59.785,59.839,59.893,59.946,
40,76,248,794,377.9900,377.9900,0.0000,-1.0000,49500.0000,377.9900,0.0076,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,326.080633,5.434677,326.080633,5.434677,5.439882,5.439882,"LINESTRING (-88.523414 42.288939, -88.511517 42.297946)",377.990000,0.002370,7.498815,7.500000,7.501185,45.000000,37799.000000,365319395297958.437500,60.000000,45.000000,59.885458,59.885458,59.942593,0.863496,0.000000,60.000,59.981,59.962,59.943,59.923,59.904,45.000,59.904,59.923,59.943,59.962,59.981,
40,76,249,795,2428.9800,2428.9800,0.0000,-1.0000,49500.0000,2428.9800,0.0491,0.8627,0.8627,0.1500,4.0000,1.0000,59.9999,2095.408177,34.923500,2095.408177,34.923500,35.144168,35.144168,"LINESTRING (-88.407905 42.288038, -88.396009 42.297046)",2428.980000,0.023802,7.488099,7.500000,7.511901,44.999997,49500.000000,45541323935.186340,60.000000,45.000000,59.263945,59.263894,59.623212,0.868122,0.000000,60.000,59.874,59.749,59.623,59.497,59.372,45.000,59.372,59.497,59.623,59.749,59.874,
40,76,250,796,614.4600,614.4600,0.0000,-1.0000,49500.0000,614.4600,0.0124,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,530.076208,8.834604,530.076208,8.834604,8.848393,8.848393,"LINESTRING (-88.263824 42.308748, -88.251923 42.317754)",614.460000,0.004329,7.497835,7.500000,7.502165,45.000000,49500.000000,42814993869792.210938,60.000000,45.000000,59.813800,59.813800,59.906497,0.864016,0.000000,60.000,59.969,59.938,59.906,59.875,59.844,45.000,59.844,59.875,59.906,59.938,59.969,
40,76,251,797,284.2200,284.2200,0.0000,-1.0000,49500.0000,284.2200,0.0057,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,245.188067,4.086468,245.188067,4.086468,4.089408,4.089408,"LINESTRING (-88.323364 42.306948, -88.311463 42.315954)",284.220000,0.001664,7.499168,7.500000,7.500832,45.000000,28422.000000,1131474126343813.250000,60.000000,45.000000,59.913873,59.913873,59.956865,0.863291,0.000000,60.000,59.986,59.971,59.957,59.942,59.928,45.000,59.928,59.942,59.957,59.971,59.986,
40,76,252,798,661.4300,661.4300,0.0000,-1.0000,49500.0000,661.4300,0.0134,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,570.595818,9.509930,570.595818,9.509930,9.525917,9.525917,"LINESTRING (-88.262634 42.265532, -88.250732 42.274537)",661.430000,0.004743,7.497628,7.500000,7.502372,45.000000,49500.000000,29689987479687.433594,60.000000,45.000000,59.799567,59.799566,59.899308,0.864120,0.000000,60.000,59.966,59.933,59.899,59.866,59.832,45.000,59.832,59.866,59.899,59.933,59.966,
40,76,253,799,1412.1400,1412.1400,0.0000,-1.0000,49500.0000,1412.1400,0.0285,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1218.210814,20.303516,1218.210814,20.303516,20.377061,20.377061,"LINESTRING (-88.322173 42.261930, -88.310272 42.270935)",1412.140000,0.012149,7.493926,7.500000,7.506074,45.000000,49500.000000,681936979290.163086,60.000000,45.000000,59.572079,59.572073,59.783440,0.865795,0.000000,60.000,59.928,59.856,59.783,59.711,59.639,45.000,59.639,59.711,59.783,59.856,59.928,
40,76,254,800,931.1300,931.1300,0.0000,-1.0000,49500.0000,931.1300,0.0188,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,803.257917,13.387632,803.257917,13.387632,13.419414,13.419414,"LINESTRING (-88.216193 42.289843, -88.204291 42.298847)",931.130000,0.007249,7.496376,7.500000,7.503624,45.000000,49500.000000,5421356057583.268555,60.000000,45.000000,59.717839,59.717838,59.857897,0.864718,0.000000,60.000,59.953,59.905,59.858,59.811,59.763,45.000,59.763,59.811,59.858,59.905,59.953,
40,76,255,801,303.3600,303.3600,0.0000,-1.0000,49500.0000,303.3600,0.0061,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,261.699571,4.361660,261.699571,4.361660,4.365009,4.365009,"LINESTRING (-88.637733 42.203405, -88.625834 42.212411)",303.360000,0.001804,7.499098,7.500000,7.500902,45.000000,30336.000000,873846531376337.625000,60.000000,45.000000,59.908073,59.908073,59.953953,0.863333,0.000000,60.000,59.985,59.969,59.954,59.939,59.923,45.000,59.923,59.939,59.954,59.969,59.985,
40,76,256,802,488.3500,488.3500,0.0000,-1.0000,49500.0000,488.3500,0.0099,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,421.284895,7.021415,421.284895,7.021415,7.030113,7.030113,"LINESTRING (-88.522224 42.203405, -88.510326 42.212411)",488.350000,0.003256,7.498372,7.500000,7.501628,45.000000,48835.000000,132246756175216.500000,60.000000,45.000000,59.852015,59.852015,59.925767,0.863739,0.000000,60.000,59.975,59.951,59.926,59.901,59.876,45.000,59.876,59.901,59.926,59.951,59.975,
40,76,257,803,1509.3000,1509.3000,0.0000,-1.0000,49500.0000,1509.3000,0.0305,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1302.027831,21.700467,1302.027831,21.700467,21.784588,21.784588,"LINESTRING (-88.407905 42.203405, -88.396009 42.212411)",1509.300000,0.013194,7.493403,7.500000,7.506597,45.000000,49500.000000,489494032546.349548,60.000000,45.000000,59.542636,59.542629,59.768301,0.866014,0.000000,60.000,59.923,59.846,59.768,59.691,59.614,45.000,59.614,59.691,59.768,59.846,59.923,
40,76,258,804,1721.6500,1721.6500,0.0000,-1.0000,49500.0000,1721.6500,0.0348,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1485.215806,24.753602,1485.215806,24.753602,24.863372,24.863372,"LINESTRING (-88.265014 42.221415, -88.253113 42.230419)",1721.650000,0.015533,7.492233,7.500000,7.507767,44.999999,49500.000000,253940152098.118408,60.000000,45.000000,59.478288,59.478275,59.735092,0.866496,0.000000,60.000,59.912,59.823,59.735,59.647,59.558,45.000,59.558,59.647,59.735,59.823,59.912,
40,76,259,805,3051.7800,3051.7800,0.0000,-1.0000,49500.0000,3051.7800,0.0617,0.8627,0.8627,0.1500,4.0000,1.0000,59.9999,2632.679053,43.878079,2632.679053,43.878079,44.229611,44.229611,"LINESTRING (-88.320983 42.220514, -88.309081 42.229518)",3051.780000,0.031589,7.484206,7.500000,7.515794,44.999989,49500.000000,14532000176.593985,60.000000,45.000000,59.075218,59.075090,59.522999,0.869583,0.000000,60.000,59.841,59.682,59.523,59.363,59.204,45.000,59.204,59.363,59.523,59.682,59.841,
40,76,260,806,1552.8000,1552.8000,0.0000,-1.0000,49500.0000,1552.8000,0.0314,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1339.553976,22.325903,1339.553976,22.325903,22.414995,22.414995,"LINESTRING (-88.263824 42.176393, -88.251923 42.185400)",1552.800000,0.013667,7.493167,7.500000,7.506833,45.000000,49500.000000,424857777120.985046,60.000000,45.000000,59.529455,59.529446,59.761512,0.866113,0.000000,60.000,59.920,59.841,59.761,59.682,59.602,45.000,59.602,59.682,59.761,59.841,59.920,
40,76,261,807,1279.6500,1279.6500,0.0000,-1.0000,49500.0000,1279.6500,0.0259,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1103.915665,18.398596,1103.915665,18.398596,18.458885,18.458885,"LINESTRING (-88.322173 42.176393, -88.310272 42.185400)",1279.650000,0.010752,7.494624,7.500000,7.505376,45.000000,49500.000000,1113955545376.989746,60.000000,45.000000,59.612227,59.612223,59.804029,0.865497,0.000000,60.000,59.935,59.869,59.804,59.739,59.673,45.000,59.673,59.739,59.804,59.869,59.935,
40,76,262,808,1412.7100,1412.7100,0.0000,-1.0000,49500.0000,1412.7100,0.0285,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1218.702536,20.311711,1218.702536,20.311711,20.385316,20.385316,"LINESTRING (-88.216193 42.201605, -88.204291 42.210611)",1412.710000,0.012155,7.493922,7.500000,7.506078,45.000000,49500.000000,680567242205.068237,60.000000,45.000000,59.571906,59.571900,59.783351,0.865796,0.000000,60.000,59.928,59.856,59.783,59.711,59.639,45.000,59.639,59.711,59.783,59.856,59.928,
40,76,263,809,952.3500,952.3500,0.0000,-1.0000,49500.0000,952.3500,0.0192,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,821.563774,13.692730,821.563774,13.692730,13.725986,13.725986,"LINESTRING (-88.173324 41.705503, -88.161422 41.714509)",952.350000,0.007454,7.496273,7.500000,7.503727,45.000000,49500.000000,4846464409426.543945,60.000000,45.000000,59.711409,59.711408,59.854629,0.864765,0.000000,60.000,59.952,59.903,59.855,59.806,59.758,45.000,59.758,59.806,59.855,59.903,59.952,
40,76,264,810,343.1200,343.1200,0.0000,-1.0000,49500.0000,343.1200,0.0069,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,295.999330,4.933322,295.999330,4.933322,4.937609,4.937609,"LINESTRING (-88.230483 41.705503, -88.218580 41.714509)",343.120000,0.002102,7.498949,7.500000,7.501051,45.000000,34312.000000,536241011077505.687500,60.000000,45.000000,59.896024,59.896024,59.947903,0.863420,0.000000,60.000,59.983,59.965,59.948,59.931,59.913,45.000,59.913,59.931,59.948,59.965,59.983,
40,76,265,811,127.6800,127.6800,0.0000,-1.0000,49500.0000,127.6800,0.0026,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,110.145706,1.835762,110.145706,1.835762,1.836354,1.836354,"LINESTRING (-88.173324 41.661386, -88.161422 41.670391)",127.680000,0.000617,7.499692,7.500000,7.500308,45.000000,12768.000000,26971546609632772.000000,60.000000,45.000000,59.961309,59.961309,59.980643,0.862948,0.000000,60.000,59.994,59.987,59.981,59.974,59.968,45.000,59.968,59.974,59.981,59.987,59.994,
40,76,266,812,136.3200,136.3200,0.0000,-1.0000,49500.0000,136.3200,0.0028,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,117.599174,1.959986,117.599174,1.959986,1.960662,1.960662,"LINESTRING (-88.229285 41.661386, -88.217389 41.670391)",136.320000,0.000669,7.499665,7.500000,7.500335,45.000000,13632.000000,20808437095227400.000000,60.000000,45.000000,59.958691,59.958691,59.979332,0.862967,0.000000,60.000,59.993,59.986,59.979,59.972,59.966,45.000,59.966,59.972,59.979,59.986,59.993,
40,76,267,813,3204.0900,3204.0900,0.0000,-1.0000,49500.0000,3204.0900,0.0647,0.8627,0.8627,0.1500,4.0000,1.0000,59.9998,2764.072320,46.067993,2764.072320,46.067993,46.456374,46.456374,"LINESTRING (-88.056625 41.709105, -88.044723 41.718110)",3204.090000,0.033555,7.483222,7.500000,7.516778,44.999986,49500.000000,11384845568.185966,60.000000,45.000000,59.029064,59.028908,59.498236,0.869945,0.000000,60.000,59.833,59.665,59.498,59.330,59.163,45.000,59.163,59.330,59.498,59.665,59.833,
40,76,268,814,1973.3800,1973.3800,0.0000,-1.0000,49500.0000,1973.3800,0.0399,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1702.375725,28.372939,1702.375725,28.372939,28.517655,28.517655,"LINESTRING (-88.116164 41.706404, -88.104263 41.715409)",1973.380000,0.018397,7.490801,7.500000,7.509199,44.999999,49500.000000,128539286583.527939,60.000000,45.000000,59.402006,59.401984,59.695502,0.867070,0.000000,60.000,59.898,59.797,59.695,59.594,59.492,45.000,59.492,59.594,59.695,59.797,59.898,
40,76,269,815,1385.0200,1385.0200,0.0000,-1.0000,49500.0000,1385.0200,0.0280,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1194.815203,19.913589,1194.815203,19.913589,19.984311,19.984311,"LINESTRING (-88.055434 41.664087, -88.043533 41.673092)",1385.020000,0.011860,7.494070,7.500000,7.505930,45.000000,49500.000000,751105381890.004395,60.000000,45.000000,59.580297,59.580291,59.787660,0.865734,0.000000,60.000,59.929,59.858,59.788,59.717,59.646,45.000,59.646,59.717,59.788,59.858,59.929,
40,76,270,816,1044.2700,1044.2700,0.0000,-1.0000,49500.0000,1044.2700,0.0211,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,900.860401,15.014340,900.860401,15.014340,15.054371,15.054371,"LINESTRING (-88.112594 41.663187, -88.100691 41.672191)",1044.270000,0.008356,7.495822,7.500000,7.504178,45.000000,49500.000000,3064249807572.435059,60.000000,45.000000,59.683555,59.683553,59.840455,0.864970,0.000000,60.000,59.947,59.894,59.840,59.787,59.734,45.000,59.734,59.787,59.840,59.894,59.947,
40,76,271,817,470.3700,470.3700,0.0000,-1.0000,49500.0000,470.3700,0.0095,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,405.774088,6.762901,405.774088,6.762901,6.770969,6.770969,"LINESTRING (-88.170943 41.618170, -88.159040 41.627173)",470.370000,0.003108,7.498446,7.500000,7.501554,45.000000,47037.000000,153468565334428.406250,60.000000,45.000000,59.857464,59.857464,59.928510,0.863699,0.000000,60.000,59.976,59.952,59.929,59.905,59.881,45.000,59.881,59.905,59.929,59.952,59.976,
40,76,272,818,579.3300,579.3300,0.0000,-1.0000,49500.0000,579.3300,0.0117,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,499.770611,8.329510,499.770611,8.329510,8.341763,8.341763,"LINESTRING (-88.226905 41.615469, -88.215008 41.624472)",579.330000,0.004025,7.497988,7.500000,7.502012,45.000000,49500.000000,57364850239489.359375,60.000000,45.000000,59.824445,59.824445,59.911869,0.863939,0.000000,60.000,59.971,59.941,59.912,59.882,59.853,45.000,59.853,59.882,59.912,59.941,59.971,
40,76,273,819,1450.9600,1450.9600,0.0000,-1.0000,49500.0000,1450.9600,0.0293,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1251.699663,20.861663,1251.699663,20.861663,20.939348,20.939348,"LINESTRING (-88.170943 41.574053, -88.159040 41.583055)",1450.960000,0.012564,7.493718,7.500000,7.506282,45.000000,49500.000000,595747128355.946411,60.000000,45.000000,59.560315,59.560309,59.777395,0.865882,0.000000,60.000,59.926,59.852,59.777,59.703,59.629,45.000,59.629,59.703,59.777,59.852,59.926,
40,76,274,820,198.1000,198.1000,0.0000,-1.0000,49500.0000,198.1000,0.0040,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,170.894927,2.848249,170.894927,2.848249,2.849676,2.849676,"LINESTRING (-88.224525 41.574053, -88.212626 41.583055)",198.100000,0.001064,7.499468,7.500000,7.500532,45.000000,19810.000000,4731780789165016.000000,60.000000,45.000000,59.939970,59.939970,59.969953,0.863102,0.000000,60.000,59.990,59.980,59.970,59.960,59.950,45.000,59.950,59.960,59.970,59.980,59.990,
40,76,275,821,1335.3100,1335.3100,0.0000,-1.0000,49500.0000,1335.3100,0.0270,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1151.931878,19.198866,1151.931878,19.198866,19.264561,19.264561,"LINESTRING (-88.053054 41.620871, -88.041151 41.629874)",1335.310000,0.011335,7.494333,7.500000,7.505667,45.000000,49500.000000,901102724605.279785,60.000000,45.000000,59.595361,59.595356,59.795387,0.865622,0.000000,60.000,59.932,59.864,59.795,59.727,59.659,45.000,59.659,59.727,59.795,59.864,59.932,
40,76,276,822,547.1500,547.1500,0.0000,-1.0000,49500.0000,547.1500,0.0111,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,472.009890,7.866832,472.009890,7.866832,7.877757,7.877757,"LINESTRING (-88.111404 41.619970, -88.099500 41.628974)",547.150000,0.003749,7.498125,7.500000,7.501875,45.000000,49500.000000,76201927045889.109375,60.000000,45.000000,59.834197,59.834197,59.916788,0.863868,0.000000,60.000,59.972,59.945,59.917,59.889,59.861,45.000,59.861,59.889,59.917,59.945,59.972,
40,76,277,823,1442.3500,1442.3500,0.0000,-1.0000,49500.0000,1442.3500,0.0291,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1244.272074,20.737870,1244.272074,20.737870,20.814627,20.814627,"LINESTRING (-88.053054 41.577654, -88.041151 41.586657)",1442.350000,0.012472,7.493764,7.500000,7.506236,45.000000,49500.000000,613679000660.821899,60.000000,45.000000,59.562924,59.562918,59.778736,0.865863,0.000000,60.000,59.926,59.852,59.779,59.705,59.631,45.000,59.631,59.705,59.779,59.852,59.926,
40,76,278,824,1129.8000,1129.8000,0.0000,-1.0000,49500.0000,1129.8000,0.0228,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,974.644566,16.244077,974.644566,16.244077,16.290983,16.290983,"LINESTRING (-88.110213 41.575853, -88.098309 41.584856)",1129.800000,0.009213,7.495393,7.500000,7.504607,45.000000,49500.000000,2070948293294.364746,60.000000,45.000000,59.657636,59.657634,59.827241,0.865161,0.000000,60.000,59.942,59.885,59.827,59.770,59.712,45.000,59.712,59.770,59.827,59.885,59.942,
40,76,279,825,1357.6800,1357.6800,0.0000,-1.0000,49500.0000,1357.6800,0.0274,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1171.229806,19.520498,1171.229806,19.520498,19.588432,19.588432,"LINESTRING (-87.939925 41.624472, -87.928025 41.633476)",1357.680000,0.011571,7.494215,7.500000,7.505785,45.000000,49500.000000,829533576361.231689,60.000000,45.000000,59.588582,59.588577,59.791911,0.865672,0.000000,60.000,59.931,59.861,59.792,59.723,59.653,45.000,59.653,59.723,59.792,59.861,59.931,
40,76,280,826,677.3900,677.3900,0.0000,-1.0000,49500.0000,677.3900,0.0137,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,584.364031,9.739401,584.364031,9.739401,9.756171,9.756171,"LINESTRING (-87.995895 41.623571, -87.983993 41.632575)",677.390000,0.004886,7.497557,7.500000,7.502443,45.000000,49500.000000,26371991597812.539062,60.000000,45.000000,59.794730,59.794730,59.896864,0.864155,0.000000,60.000,59.966,59.931,59.897,59.862,59.828,45.000,59.828,59.862,59.897,59.931,59.966,
40,76,281,827,358.8000,358.8000,0.0000,-1.0000,49500.0000,358.8000,0.0072,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,309.525996,5.158767,309.525996,5.158767,5.163455,5.163455,"LINESTRING (-87.938735 41.579454, -87.926834 41.588457)",358.800000,0.002222,7.498889,7.500000,7.501111,45.000000,35880.000000,449165692889347.937500,60.000000,45.000000,59.891273,59.891273,59.945516,0.863454,0.000000,60.000,59.982,59.964,59.946,59.927,59.909,45.000,59.909,59.927,59.946,59.964,59.982,
40,76,282,828,200.7500,200.7500,0.0000,-1.0000,49500.0000,200.7500,0.0041,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,173.181002,2.886350,173.181002,2.886350,2.887816,2.887816,"LINESTRING (-87.995895 41.577654, -87.983993 41.586657)",200.750000,0.001081,7.499459,7.500000,7.500541,45.000000,20075.000000,4489041500748953.000000,60.000000,45.000000,59.939167,59.939167,59.969550,0.863108,0.000000,60.000,59.990,59.980,59.970,59.959,59.949,45.000,59.949,59.959,59.970,59.980,59.990,
40,76,283,829,2015.6800,2015.6800,0.0000,-1.0000,49500.0000,2015.6800,0.0407,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,1738.866666,28.981123,1738.866666,28.981123,29.132198,29.132198,"LINESTRING (-88.166175 41.530832, -88.154277 41.539837)",2015.680000,0.018887,7.490556,7.500000,7.509444,44.999999,49500.000000,115626404939.895477,60.000000,45.000000,59.389188,59.389163,59.688825,0.867167,0.000000,60.000,59.896,59.792,59.689,59.585,59.481,45.000,59.481,59.585,59.689,59.792,59.896,
40,76,284,830,463.5300,463.5300,0.0000,-1.0000,49500.0000,463.5300,0.0094,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,399.873425,6.664557,399.873425,6.664557,6.672391,6.672391,"LINESTRING (-88.223335 41.529032, -88.211435 41.538037)",463.530000,0.003052,7.498474,7.500000,7.501526,45.000000,46353.000000,162651314551906.093750,60.000000,45.000000,59.859536,59.859536,59.929554,0.863684,0.000000,60.000,59.977,59.953,59.930,59.906,59.883,45.000,59.883,59.906,59.930,59.953,59.977,
40,76,285,831,666.9800,666.9800,0.0000,-1.0000,49500.0000,666.9800,0.0135,0.8627,0.8627,0.1500,4.0000,1.0000,60.0000,575.383637,9.589727,575.383637,9.589727,9.605984,9.605984,"LINESTRING (-88.164985 41.488516, -88.153086 41.497520)",666.980000,0.004793,7.497604,7.500000,7.502396,45.000000,49500.000000,28482192534964.261719,60.000000,45.000000,59.797885,59.797885,59.898458,0.864132,0.000000,60.000,59.966,59.932,59.898,59.865,59.831,45.000,59.831,59.865,59.898,59.932,59.966,
